-0.029735595,-0.016692448,-0.021060344,0.091967441,-0.0733428,-0.024934659
-0.017945241,-0.006045836,-0.022320217,0.054392185,-0.029278168,-0.009413378
-0.007235457,0.003764421,-0.019263234,-0.005057825,0.017388791,-0.003454302
-0.011928159,0.001495763,-0.013015794,0.001055113,-0.006972434,-0.004483474
-0.021500872,-0.005605219,-0.013523784,0.043882195,-0.057916973,-0.013884896
-0.026366569,-0.008787083,-0.016774554,0.061380025,-0.075480416,-0.020043181
-0.022725442,-0.0037043,-0.015974868,0.034001101,-0.041608829,-0.017614411
-0.016935563,0.000917174,-0.01480772,0.020259302,-0.027773835,-0.013146193
-0.011598558,0.003525242,-0.014145736,0.007980283,-0.00655078,-0.00883296
-0.008430106,0.00684867,-0.01361949,-0.002933376,0.004713714,-0.004554742
-0.010497937,0.005103214,-0.013632647,0.015117245,-0.013375148,-0.008000634
-0.0121849,0.006120285,-0.014295995,-0.001209689,0.002490305,-0.012259534
-0.013133859,0.005330596,-0.00945314,0.006662616,-0.018784089,-0.013506853
-0.010797278,0.006637788,-0.009506404,0.008735998,-0.022242602,-0.014974544
-0.004896623,0.008087556,-0.011168848,0.004810874,0.020593761,-0.010530689
0.00270507,0.0137545,-0.008527917,-0.030017465,0.052117322,-0.002804658
0.002932568,0.013698091,-0.007034658,-0.020167558,0.045471214,-0.002813354
0.000222602,0.00759813,-0.002611581,0.009149457,0.039700117,-0.009060909
-0.00068204,0.008751384,0.00189422,-0.00199925,0.023181502,-0.009360752
0.002478177,0.010252274,-0.001726526,-0.012048725,0.046490341,-0.010568948
0.004687365,0.010933105,-0.005187415,-0.001723614,0.056568924,-0.006226571
0.005720806,0.012524339,-0.007098571,0.001650911,0.067077383,-0.009121862
0.006060915,0.014404713,-0.00207766,-0.01604603,0.064988121,-0.007725686
0.004168375,0.012920268,-0.000689919,-0.013715588,0.057237394,-0.007663703
-0.001098175,0.008607334,-0.001277367,0.012963101,0.026104784,-0.013393041
-0.001575604,0.009314534,-0.004090516,0.015158043,0.030690614,-0.013363032
-0.000614233,0.011388588,-0.002939017,0.007911633,0.040674359,-0.012746153
0.001513722,0.01175613,0.000806099,0.004721784,0.05032282,-0.010379135
0.008513402,0.016743962,-0.000297095,-0.022886433,0.087462552,-0.010498405
0.00873925,0.016502544,0.000129233,-0.01401453,0.084668048,-0.008455442
0.003026959,0.011623483,-0.001034984,0.010802624,0.050293602,-0.013076519
0.003339224,0.012962975,0.000239938,0.007395485,0.064173989,-0.011793099
0.006705155,0.01310591,0.003400507,0.0023983,0.060150106,-0.013276118
0.013695733,0.016292192,0.000164295,-0.009118178,0.098881528,-0.007214026
0.014768546,0.016718978,0.002790607,-0.010218428,0.100240231,-0.008601897
0.015485173,0.017852064,0.0004714,-0.016345847,0.107462279,-0.008634917
0.012611818,0.015699333,-0.000980427,0.004392178,0.092904679,-0.011986499
0.010505574,0.013994829,-3.00E-05,0.008070397,0.074500293,-0.015157408
0.016687952,0.016998535,-0.000878882,0.003535442,0.097961061,-0.012853875
0.021944836,0.020422164,-0.000381791,-0.023407239,0.127124861,-0.008284355
0.017718211,0.017404584,0.001956346,-0.005604631,0.101353727,-0.009811359
0.015969465,0.016383085,0.000593563,0.006800175,0.101715729,-0.009192548
0.01910902,0.017706351,0.001314675,-0.007206067,0.114699937,-0.00761983
0.019813506,0.02014914,0.00280904,-0.022892585,0.112894632,-0.008657325
0.02086181,0.019066401,-0.002008264,-0.013809982,0.120723926,-0.011715023
0.018897682,0.018023567,-0.000442084,-0.006445292,0.105248556,-0.012696818
0.016879583,0.017724471,0.000870366,-0.009112925,0.099388018,-0.01082863
0.018632695,0.019385848,-0.003011953,-0.010274661,0.107476905,-0.008747175
0.017766476,0.021640213,-0.007106978,-0.023988945,0.104432441,-0.008222043
0.018158048,0.02093186,-0.009235003,-0.015451993,0.110144287,-0.008717709
0.019082384,0.01880792,-0.006636846,-0.005917819,0.104345702,-0.012181829
0.021534856,0.022464497,-0.00677189,-0.026863383,0.11331851,-0.007835777
0.022282034,0.020464551,-0.008930186,-0.008971833,0.11046572,-0.007906402
0.020684391,0.0211381,-0.011976545,-0.013625524,0.111114137,-0.012803954
0.022262778,0.021271186,-0.013696924,-0.011785733,0.111316688,-0.013154064
0.021550324,0.019135039,-0.009423844,-0.002521806,0.108514555,-0.006881427
0.021170003,0.01867068,-0.005684695,-0.00350407,0.10783606,-0.01018572
0.024071895,0.019452997,-0.005666039,-0.008503826,0.117773727,-0.00991987
0.027798364,0.021888565,-0.007389967,-0.026953641,0.146891356,-0.008029539
0.025449522,0.019019455,-0.007252561,-0.008441504,0.13022016,-0.005937861
0.019372368,0.017445894,-0.0043825,-0.003736897,0.101516858,-0.011458892
